0.547	0.003
0.548	-0.007
0.549	-0.017
0.55	-0.027
0.551	-0.035
0.552	-0.042
0.553	-0.047
0.554	-0.05
0.555	-0.05
0.556	-0.049
0.557	-0.046
0.558	-0.042
0.559	-0.038
0.56	-0.033
0.561	-0.028
0.562	-0.024
0.563	-0.021
0.564	-0.019
0.565	-0.018
0.566	-0.019
0.567	-0.02
0.568	-0.022
0.569	-0.024
0.57	-0.026
0.571	-0.028
0.572	-0.029
0.573	-0.028
0.574	-0.027
0.575	-0.025
0.576	-0.022
0.577	-0.018
0.578	-0.014
0.579	-0.01
0.58	-0.007
0.581	-0.004
0.582	-0.002
0.583	-0.002
0.584	-0.002
0.585	-0.004
0.586	-0.007
0.587	-0.011
0.588	-0.015
0.589	-0.019
0.59	-0.022
0.591	-0.025
0.592	-0.026
0.593	-0.026
0.594	-0.024
0.595	-0.02
0.596	-0.016
0.597	-0.01
0.598	-0.003
0.599	0.004
0.6	0.01
0.601	0.016
0.602	0.022
0.603	0.025
0.604	0.028
0.605	0.029
0.606	0.028
0.607	0.026
0.608	0.024
0.609	0.02
0.61	0.017
0.611	0.013
0.612	0.01
0.613	0.008
0.614	0.007
0.615	0.006
0.616	0.007
0.617	0.008
0.618	0.011
0.619	0.014
0.62	0.017
0.621	0.019
0.622	0.022
0.623	0.024
0.624	0.025
0.625	0.026
0.626	0.026
0.627	0.026
0.628	0.025
0.629	0.024
0.63	0.024
0.631	0.023
0.632	0.023
0.633	0.024
0.634	0.025
0.635	0.027
0.636	0.03
0.637	0.032
0.638	0.035
0.639	0.037
0.64	0.039
0.641	0.04
0.642	0.04
0.643	0.039
0.644	0.037
0.645	0.034
0.646	0.03
0.647	0.025
0.648	0.02
0.649	0.015
0.65	0.011
0.651	0.007
0.652	0.004
0.653	0.001
0.654	0
0.655	-0.001
0.656	0
0.657	0.001
0.658	0.002
0.659	0.003
0.66	0.004
0.661	0.003
0.662	0.002
0.663	0
0.664	-0.005
0.665	-0.01
0.666	-0.018
0.667	-0.026
0.668	-0.037
0.669	-0.049
0.67	-0.062
0.671	-0.076
0.672	-0.091
0.673	-0.106
0.674	-0.123
0.675	-0.139
0.676	-0.157
0.677	-0.175
0.678	-0.193
0.679	-0.211
0.68	-0.229
0.681	-0.246
0.682	-0.263
0.683	-0.277
0.684	-0.29
0.685	-0.3
0.686	-0.306
0.687	-0.308
0.688	-0.304
0.689	-0.295
0.69	-0.28
0.691	-0.259
0.692	-0.231
0.693	-0.196
0.694	-0.155
0.695	-0.109
0.696	-0.058
0.697	-0.003
0.698	0.056
0.699	0.116
0.7	0.178
0.701	0.239
0.702	0.3
0.703	0.359
0.704	0.415
0.705	0.468
0.706	0.517
0.707	0.563
0.708	0.604
0.709	0.64
0.71	0.672
0.711	0.699
0.712	0.721
0.713	0.738
0.714	0.749
0.715	0.755
0.716	0.755
0.717	0.751
0.718	0.74
0.719	0.723
0.72	0.701
0.721	0.674
0.722	0.643
0.723	0.608
0.724	0.57
0.725	0.529
0.726	0.488
0.727	0.447
0.728	0.407
0.729	0.368
0.73	0.333
0.731	0.301
0.732	0.272
0.733	0.247
0.734	0.226
0.735	0.208
0.736	0.193
0.737	0.181
0.738	0.169
0.739	0.158
0.74	0.148
0.741	0.136
0.742	0.123
0.743	0.108
0.744	0.092
0.745	0.075
0.746	0.056
0.747	0.037
0.748	0.018
0.749	0
0.75	-0.016
0.751	-0.03
0.752	-0.041
0.753	-0.049
0.754	-0.053
0.755	-0.054
0.756	-0.052
0.757	-0.047
0.758	-0.04
0.759	-0.032
0.76	-0.024
0.761	-0.016
0.762	-0.008
0.763	-0.003
0.764	0
0.765	0.001
0.766	-0.001
0.767	-0.004
0.768	-0.01
0.769	-0.017
0.77	-0.024
0.771	-0.032
0.772	-0.039
0.773	-0.046
0.774	-0.051
0.775	-0.054
0.776	-0.056
0.777	-0.057
0.778	-0.055
0.779	-0.053
0.78	-0.05
0.781	-0.047
0.782	-0.044
0.783	-0.042
0.784	-0.041
0.785	-0.041
0.786	-0.042
0.787	-0.044
0.788	-0.047
0.789	-0.05
0.79	-0.054
0.791	-0.058
0.792	-0.061
0.793	-0.064
0.794	-0.066
0.795	-0.067
0.796	-0.068
0.797	-0.067
0.798	-0.066
0.799	-0.064
0.8	-0.063
0.801	-0.061
0.802	-0.061
0.803	-0.062
0.804	-0.063
0.805	-0.066
0.806	-0.07
0.807	-0.075
0.808	-0.08
0.809	-0.086
0.81	-0.091
0.811	-0.096
0.812	-0.1
0.813	-0.103
0.814	-0.104
0.815	-0.104
0.816	-0.102
0.817	-0.098
0.818	-0.094
0.819	-0.088
0.82	-0.082
0.821	-0.076
0.822	-0.07
0.823	-0.065
0.824	-0.061
0.825	-0.058
0.826	-0.057
0.827	-0.056
0.828	-0.058
0.829	-0.06
0.83	-0.063
0.831	-0.067
0.832	-0.071
0.833	-0.075
0.834	-0.079
0.835	-0.083
0.836	-0.086
0.837	-0.089
0.838	-0.091
0.839	-0.092
0.84	-0.094
0.841	-0.095
0.842	-0.096
0.843	-0.096
0.844	-0.097
0.845	-0.098
0.846	-0.099
0.847	-0.1
0.848	-0.101
0.849	-0.102
0.85	-0.102
0.851	-0.102
0.852	-0.101
0.853	-0.1
0.854	-0.098
0.855	-0.096
0.856	-0.094
0.857	-0.092
0.858	-0.09
0.859	-0.089
0.86	-0.088
0.861	-0.089
0.862	-0.091
0.863	-0.094
0.864	-0.098
0.865	-0.103
0.866	-0.108
0.867	-0.114
0.868	-0.12
0.869	-0.126
0.87	-0.131
0.871	-0.136
0.872	-0.139
0.873	-0.14
0.874	-0.14
0.875	-0.139
0.876	-0.136
0.877	-0.132
0.878	-0.128
0.879	-0.124
0.88	-0.119
0.881	-0.115
0.882	-0.112
0.883	-0.11
0.884	-0.11
0.885	-0.11
0.886	-0.112
0.887	-0.114
0.888	-0.118
0.889	-0.122
0.89	-0.126
0.891	-0.131
0.892	-0.135
0.893	-0.138
0.894	-0.141
0.895	-0.143
0.896	-0.145
0.897	-0.146
0.898	-0.146
0.899	-0.146
0.9	-0.146
0.901	-0.146
0.902	-0.146
0.903	-0.146
0.904	-0.147
0.905	-0.148
0.906	-0.148
0.907	-0.149
0.908	-0.149
0.909	-0.148
0.91	-0.147
0.911	-0.145
0.912	-0.143
0.913	-0.139
0.914	-0.135
0.915	-0.131
0.916	-0.126
0.917	-0.122
0.918	-0.118
0.919	-0.115
0.92	-0.113
0.921	-0.113
0.922	-0.113
0.923	-0.116
0.924	-0.119
0.925	-0.124
0.926	-0.129
0.927	-0.134
0.928	-0.138
0.929	-0.142
0.93	-0.144
0.931	-0.145
0.932	-0.144
0.933	-0.14
0.934	-0.135
0.935	-0.128
0.936	-0.119
0.937	-0.11
0.938	-0.101
0.939	-0.092
0.94	-0.084
0.941	-0.077
0.942	-0.073
0.943	-0.071
0.944	-0.072
0.945	-0.074
0.946	-0.08
0.947	-0.087
0.948	-0.095
0.949	-0.104
0.95	-0.113
0.951	-0.121
0.952	-0.128
0.953	-0.133
0.954	-0.136
0.955	-0.136
0.956	-0.135
0.957	-0.131
0.958	-0.124
0.959	-0.116
0.96	-0.107
0.961	-0.098
0.962	-0.088
0.963	-0.079
0.964	-0.07
0.965	-0.063
0.966	-0.057
0.967	-0.052
0.968	-0.049
0.969	-0.047
0.97	-0.046
0.971	-0.045
0.972	-0.045
0.973	-0.045
0.974	-0.045
0.975	-0.045
0.976	-0.044
0.977	-0.042
0.978	-0.039
0.979	-0.036
0.98	-0.033
0.981	-0.029
0.982	-0.025
0.983	-0.021
0.984	-0.017
0.985	-0.013
0.986	-0.01
0.987	-0.006
0.988	-0.003
0.989	0
0.99	0.002
0.991	0.005
0.992	0.007
0.993	0.01
0.994	0.011
0.995	0.013
0.996	0.014
0.997	0.015
0.998	0.014
0.999	0.013
1	0.012
1.001	0.009
1.002	0.006
1.003	0.002
1.004	-0.002
1.005	-0.006
1.006	-0.009
1.007	-0.012
1.008	-0.014
1.009	-0.014
1.01	-0.013
1.011	-0.01
1.012	-0.005
1.013	0.001
1.014	0.009
1.015	0.018
1.016	0.027
1.017	0.036
1.018	0.044
1.019	0.052
1.02	0.058
1.021	0.062
1.022	0.063
1.023	0.063
1.024	0.061
1.025	0.056
1.026	0.051
1.027	0.044
1.028	0.037
1.029	0.03
1.03	0.024
1.031	0.019
1.032	0.016
1.033	0.015
1.034	0.016
1.035	0.018
1.036	0.022
1.037	0.028
1.038	0.034
1.039	0.04
1.04	0.047
1.041	0.052
1.042	0.056
1.043	0.059
1.044	0.061
1.045	0.06
1.046	0.059
1.047	0.056
1.048	0.052
1.049	0.048
1.05	0.044
1.051	0.04
1.052	0.038
1.053	0.036
1.054	0.036
1.055	0.037
1.056	0.04
1.057	0.044
1.058	0.048
1.059	0.052
1.06	0.057
1.061	0.061
1.062	0.064
1.063	0.066
1.064	0.067
1.065	0.066
1.066	0.064
1.067	0.061
1.068	0.058
1.069	0.054
1.07	0.05
1.071	0.047
1.072	0.044
1.073	0.043
1.074	0.043
1.075	0.043
1.076	0.045
1.077	0.048
1.078	0.051
1.079	0.054
1.08	0.057
1.081	0.06
1.082	0.061
1.083	0.061
1.084	0.059
1.085	0.056
1.086	0.051
1.087	0.045
1.088	0.038
1.089	0.031
1.09	0.023
1.091	0.016
1.092	0.01
1.093	0.006
1.094	0.002
1.095	0.001
1.096	0
1.097	0.002
1.098	0.005
1.099	0.009
1.1	0.013
1.101	0.018
1.102	0.023
1.103	0.027
1.104	0.031
1.105	0.033
1.106	0.034
1.107	0.035
1.108	0.034
1.109	0.032
1.11	0.03
1.111	0.027
1.112	0.024
1.113	0.021
1.114	0.019
1.115	0.017
1.116	0.015
1.117	0.014
1.118	0.014
1.119	0.014
1.12	0.014
1.121	0.014
1.122	0.015
1.123	0.015
1.124	0.015
1.125	0.015
1.126	0.015
1.127	0.014
1.128	0.013
1.129	0.012
1.13	0.011
1.131	0.009
1.132	0.008
1.133	0.006
1.134	0.005
1.135	0.003
1.136	0.001
1.137	-0.001
1.138	-0.003
1.139	-0.006
1.14	-0.008
1.141	-0.012
1.142	-0.015
1.143	-0.018
1.144	-0.021
1.145	-0.024
1.146	-0.026
1.147	-0.027
1.148	-0.027
1.149	-0.025
1.15	-0.023
1.151	-0.019
1.152	-0.014
1.153	-0.008
1.154	-0.001
1.155	0.006
1.156	0.013
1.157	0.019
1.158	0.024
1.159	0.028
1.16	0.03
1.161	0.03
1.162	0.028
1.163	0.025
1.164	0.021
1.165	0.015
1.166	0.009
1.167	0.003
1.168	-0.003
1.169	-0.008
1.17	-0.011
1.171	-0.013
1.172	-0.013
1.173	-0.012
1.174	-0.009
1.175	-0.005
1.176	0
1.177	0.005
1.178	0.01
1.179	0.013
1.18	0.016
1.181	0.016
1.182	0.015
1.183	0.012
1.184	0.007
1.185	0.001
1.186	-0.006
1.187	-0.014
1.188	-0.021
1.189	-0.027
1.19	-0.031
1.191	-0.034
1.192	-0.034
1.193	-0.032
1.194	-0.028
1.195	-0.021
1.196	-0.013
1.197	-0.004
1.198	0.006
1.199	0.015
1.2	0.024
1.201	0.031
1.202	0.036
1.203	0.039
1.204	0.039
1.205	0.038
1.206	0.034
1.207	0.029
1.208	0.023
1.209	0.016
1.21	0.01
1.211	0.004
1.212	0
1.213	-0.002
1.214	-0.003
1.215	-0.002
1.216	0.001
1.217	0.005
1.218	0.01
1.219	0.015
1.22	0.021
1.221	0.025
1.222	0.028
1.223	0.03
1.224	0.03
1.225	0.029
1.226	0.025
1.227	0.021
1.228	0.016
1.229	0.01
1.23	0.004
1.231	-0.001
1.232	-0.004
1.233	-0.007
1.234	-0.008
1.235	-0.007
1.236	-0.005
1.237	-0.002
1.238	0.003
1.239	0.007
1.24	0.012
1.241	0.016
1.242	0.02
1.243	0.022
1.244	0.022
1.245	0.022
1.246	0.019
1.247	0.016
1.248	0.012
1.249	0.008
1.25	0.004
1.251	0
1.252	-0.002
1.253	-0.004
1.254	-0.004
1.255	-0.002
1.256	0.001
1.257	0.004
1.258	0.009
1.259	0.014
1.26	0.019
1.261	0.023
1.262	0.027
1.263	0.028
1.264	0.029
1.265	0.028
1.266	0.025
1.267	0.021
1.268	0.016
1.269	0.011
1.27	0.005
1.271	0
1.272	-0.004
1.273	-0.007
1.274	-0.008
1.275	-0.008
1.276	-0.007
1.277	-0.003
1.278	0.001
1.279	0.006
1.28	0.011
1.281	0.017
1.282	0.022
1.283	0.026
1.284	0.029
1.285	0.031
1.286	0.032
1.287	0.031
1.288	0.03
1.289	0.028
1.29	0.026
1.291	0.024
1.292	0.022
1.293	0.02
1.294	0.02
1.295	0.02
1.296	0.021
1.297	0.022
1.298	0.024
1.299	0.026
1.3	0.028
1.301	0.029
1.302	0.03
1.303	0.029
1.304	0.028
1.305	0.026
1.306	0.023
1.307	0.018
1.308	0.014
1.309	0.009
1.31	0.004
1.311	0
1.312	-0.004
1.313	-0.006
1.314	-0.007
1.315	-0.007
1.316	-0.006
1.317	-0.004
1.318	-0.001
1.319	0.002
1.32	0.006
1.321	0.009
1.322	0.012
1.323	0.014
1.324	0.016
1.325	0.016
1.326	0.016
1.327	0.015
1.328	0.013
1.329	0.011
1.33	0.009
1.331	0.007
1.332	0.005
1.333	0.003
1.334	0.002
1.335	0.002
1.336	0.001
1.337	0.001
1.338	0.001
1.339	0.001
1.34	0
1.341	-0.001
1.342	-0.002
1.343	-0.004
1.344	-0.006
1.345	-0.009
1.346	-0.011
1.347	-0.013
1.348	-0.014
1.349	-0.014
1.35	-0.013
1.351	-0.01
1.352	-0.006
1.353	-0.001
1.354	0.006
1.355	0.014
1.356	0.022
1.357	0.031
1.358	0.039
1.359	0.046
1.36	0.051
1.361	0.055
1.362	0.057
1.363	0.056
1.364	0.053
1.365	0.048
1.366	0.041
1.367	0.033
1.368	0.024
1.369	0.016
1.37	0.008
1.371	0.001
1.372	-0.005
1.373	-0.008
1.374	-0.009
1.375	-0.008
1.376	-0.005
1.377	-0.001
1.378	0.005
1.379	0.011
1.38	0.018
1.381	0.023
1.382	0.028
1.383	0.031
1.384	0.033
1.385	0.033
1.386	0.031
1.387	0.027
1.388	0.023
1.389	0.017
1.39	0.012
1.391	0.007
1.392	0.002
1.393	-0.001
1.394	-0.003
1.395	-0.004
1.396	-0.003
1.397	0
1.398	0.003
1.399	0.007
1.4	0.011
1.401	0.015
1.402	0.018
1.403	0.019
1.404	0.02
1.405	0.02
1.406	0.018
1.407	0.014
1.408	0.011
1.409	0.006
1.41	0.002
1.411	-0.002
1.412	-0.005
1.413	-0.006
1.414	-0.006
1.415	-0.005
1.416	-0.002
1.417	0.003
1.418	0.008
1.419	0.014
1.42	0.021
1.421	0.027
1.422	0.032
1.423	0.036
1.424	0.039
1.425	0.04
1.426	0.039
1.427	0.037
1.428	0.033
1.429	0.028
1.43	0.023
1.431	0.017
1.432	0.012
1.433	0.007
1.434	0.004
1.435	0.001
1.436	0.001
1.437	0.001
1.438	0.004
1.439	0.007
1.44	0.012
1.441	0.017
1.442	0.022
1.443	0.027
1.444	0.032
1.445	0.035
1.446	0.038
1.447	0.04
1.448	0.041
1.449	0.041
1.45	0.04
1.451	0.038
1.452	0.035
1.453	0.033
1.454	0.03
1.455	0.027
1.456	0.025
1.457	0.022
1.458	0.02
1.459	0.018
1.46	0.016
1.461	0.015
1.462	0.013
1.463	0.011
1.464	0.009
1.465	0.008
1.466	0.006
1.467	0.004
1.468	0.003
1.469	0.002
1.47	0.002
1.471	0.002
1.472	0.003
1.473	0.005
1.474	0.007
1.475	0.01
1.476	0.013
1.477	0.017
1.478	0.021
1.479	0.024
1.48	0.027
1.481	0.029
1.482	0.031
1.483	0.031
1.484	0.03
1.485	0.029
1.486	0.026
1.487	0.023
1.488	0.019
1.489	0.015
1.49	0.011
1.491	0.008
1.492	0.005
1.493	0.002
1.494	0
1.495	-0.001
1.496	-0.002
1.497	-0.002
1.498	-0.002
1.499	-0.002
1.5	-0.002
1.501	-0.002
1.502	-0.003
1.503	-0.004
1.504	-0.006
1.505	-0.007
1.506	-0.009
1.507	-0.011
1.508	-0.012
1.509	-0.013
1.51	-0.013
1.511	-0.012
1.512	-0.01
1.513	-0.007
1.514	-0.003
1.515	0.001
1.516	0.006
1.517	0.011
1.518	0.016
1.519	0.02
1.52	0.023
1.521	0.025
1.522	0.026
1.523	0.025
1.524	0.023
1.525	0.019
1.526	0.015
1.527	0.01
1.528	0.005
1.529	0.001
1.53	-0.004
1.531	-0.007
1.532	-0.01
1.533	-0.011
1.534	-0.011
1.535	-0.011
1.536	-0.009
1.537	-0.007
1.538	-0.005
1.539	-0.003
1.54	-0.001
1.541	-0.001
1.542	-0.001
1.543	-0.003
1.544	-0.005
1.545	-0.009
1.546	-0.013
1.547	-0.018
1.548	-0.022
1.549	-0.026
1.55	-0.029
1.551	-0.031
1.552	-0.031
1.553	-0.03
1.554	-0.027
1.555	-0.022
1.556	-0.016
1.557	-0.009
1.558	-0.002
1.559	0.005
1.56	0.012
1.561	0.018
1.562	0.023
1.563	0.026
1.564	0.028
1.565	0.028
1.566	0.027
1.567	0.025
1.568	0.022
1.569	0.019
1.57	0.015
1.571	0.012
1.572	0.01
1.573	0.009
1.574	0.009
1.575	0.01
1.576	0.012
1.577	0.015
1.578	0.018
1.579	0.022
1.58	0.025
1.581	0.028
1.582	0.031
1.583	0.032
1.584	0.033
1.585	0.032
1.586	0.031
1.587	0.029
1.588	0.027
1.589	0.024
1.59	0.021
1.591	0.019
1.592	0.018
1.593	0.017
1.594	0.017
1.595	0.018
1.596	0.02
1.597	0.021
1.598	0.023
1.599	0.024
1.6	0.025
1.601	0.026
1.602	0.026
1.603	0.024
1.604	0.022
1.605	0.02
1.606	0.017
1.607	0.014
1.608	0.012
1.609	0.01
1.61	0.009
1.611	0.009
1.612	0.01
1.613	0.012
1.614	0.016
1.615	0.02
1.616	0.025
1.617	0.029
1.618	0.034
1.619	0.037
1.62	0.039
1.621	0.039
1.622	0.038
1.623	0.035
1.624	0.03
1.625	0.023
1.626	0.016
1.627	0.009
1.628	0.001
1.629	-0.005
1.63	-0.011
1.631	-0.014
1.632	-0.016
1.633	-0.015
1.634	-0.013
1.635	-0.008
1.636	-0.002
1.637	0.005
1.638	0.012
1.639	0.018
1.64	0.024
1.641	0.028
1.642	0.03
1.643	0.03
1.644	0.027
1.645	0.021
1.646	0.014
1.647	0.004
1.648	-0.007
1.649	-0.019
1.65	-0.032
1.651	-0.044
1.652	-0.056
1.653	-0.068
1.654	-0.079
1.655	-0.09
1.656	-0.1
1.657	-0.11
1.658	-0.121
1.659	-0.134
1.66	-0.147
1.661	-0.162
1.662	-0.18
1.663	-0.198
1.664	-0.218
1.665	-0.239
1.666	-0.26
1.667	-0.281
1.668	-0.298
1.669	-0.313
1.67	-0.322
1.671	-0.327
1.672	-0.325
1.673	-0.314
1.674	-0.296
1.675	-0.27
1.676	-0.236
1.677	-0.194
1.678	-0.145
1.679	-0.091
1.68	-0.032
1.681	0.029
1.682	0.092
1.683	0.156
1.684	0.219
1.685	0.28
1.686	0.338
1.687	0.393
1.688	0.443
1.689	0.489
1.69	0.531
1.691	0.568
1.692	0.602
1.693	0.631
1.694	0.655
1.695	0.676
1.696	0.693
1.697	0.707
1.698	0.716
1.699	0.72
1.7	0.72
1.701	0.717
1.702	0.708
1.703	0.695
1.704	0.676
1.705	0.654
1.706	0.627
1.707	0.597
1.708	0.564
