0	-0.029
0.001	-0.029
0.002	-0.029
0.003	-0.029
0.004	-0.029
0.005	-0.029
0.006	-0.029
0.007	-0.029
0.008	-0.029
0.009	-0.029
0.01	-0.029
0.011	-0.029
0.012	-0.029
0.013	-0.029
0.014	-0.029
0.015	-0.029
0.016	-0.029
0.017	-0.029
0.018	-0.029
0.019	-0.029
0.02	-0.029
0.021	-0.029
0.022	-0.029
0.023	-0.029
0.024	-0.029
0.025	-0.029
0.026	-0.029
0.027	-0.029
0.028	-0.029
0.029	-0.029
0.03	-0.029
0.031	-0.029
0.032	-0.029
0.033	-0.029
0.034	-0.029
0.035	-0.029
0.036	-0.029
0.037	-0.029
0.038	-0.029
0.039	-0.029
0.04	-0.029
0.041	-0.029
0.042	-0.029
0.043	-0.029
0.044	-0.029
0.045	-0.029
0.046	-0.029
0.047	-0.029
0.048	-0.029
0.049	-0.029
0.05	-0.029
0.051	-0.029
0.052	-0.029
0.053	-0.029
0.054	-0.029
0.055	-0.029
0.056	-0.029
0.057	-0.029
0.058	-0.029
0.059	-0.029
0.06	-0.029
0.061	-0.029
0.062	-0.029
0.063	-0.029
0.064	-0.029
0.065	-0.029
0.066	-0.029
0.067	-0.029
0.068	-0.029
0.069	-0.029
0.07	-0.029
0.071	-0.029
0.072	-0.029
0.073	-0.029
0.074	-0.029
0.075	-0.029
0.076	-0.029
0.077	-0.029
0.078	-0.029
0.079	-0.029
0.08	-0.029
0.081	-0.029
0.082	-0.029
0.083	-0.029
0.084	-0.029
0.085	-0.029
0.086	-0.029
0.087	-0.029
0.088	-0.029
0.089	-0.029
0.09	-0.029
0.091	-0.029
0.092	-0.029
0.093	-0.029
0.094	-0.029
0.095	-0.029
0.096	-0.029
0.097	-0.029
0.098	-0.029
0.099	-0.029
0.1	-0.029
0.101	-0.029
0.102	-0.029
0.103	-0.029
0.104	-0.029
0.105	-0.029
0.106	-0.029
0.107	-0.029
0.108	-0.029
0.109	-0.029
0.11	-0.029
0.111	-0.029
0.112	-0.029
0.113	-0.029
0.114	-0.029
0.115	-0.029
0.116	-0.029
0.117	-0.029
0.118	-0.029
0.119	-0.029
0.12	-0.029
0.121	-0.029
0.122	-0.029
0.123	-0.029
0.124	-0.029
0.125	-0.029
0.126	-0.029
0.127	-0.029
0.128	-0.029
0.129	-0.029
0.13	-0.029
0.131	-0.029
0.132	-0.029
0.133	-0.029
0.134	-0.029
0.135	-0.029
0.136	-0.029
0.137	-0.029
0.138	-0.029
0.139	-0.029
0.14	-0.029
0.141	-0.029
0.142	-0.029
0.143	-0.029
0.144	-0.029
0.145	-0.029
0.146	-0.029
0.147	-0.029
0.148	-0.029
0.149	-0.029
0.15	-0.029
0.151	-0.029
0.152	-0.029
0.153	-0.029
0.154	-0.029
0.155	-0.029
0.156	-0.029
0.157	-0.029
0.158	-0.029
0.159	-0.029
0.16	-0.029
0.161	-0.029
0.162	-0.029
0.163	-0.029
0.164	-0.029
0.165	-0.029
0.166	-0.029
0.167	-0.029
0.168	-0.029
0.169	-0.029
0.17	-0.029
0.171	-0.029
0.172	-0.029
0.173	-0.029
0.174	-0.029
0.175	-0.029
0.176	-0.029
0.177	-0.029
0.178	-0.029
0.179	-0.029
0.18	-0.029
0.181	-0.029
0.182	-0.029
0.183	-0.029
0.184	-0.029
0.185	-0.029
0.186	-0.029
0.187	-0.029
0.188	-0.029
0.189	-0.029
0.19	-0.029
0.191	-0.029
0.192	-0.029
0.193	-0.029
0.194	-0.03
0.195	-0.03
0.196	-0.03
0.197	-0.03
0.198	-0.03
0.199	-0.03
0.2	-0.029
0.201	-0.029
